"Root","Project","Top","RelativePath","FileName","Bytes","Modified","HeadingSample","HasPRD","HasRoadmap","HasFinance","HasDesign","HasArchitecture","HasLegalRisk"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\03-BACKEND-RUST-TAURI.md","03-BACKEND-RUST-TAURI.md","31474","2026-05-23 02:14","03 — Backend Rust + Tauri || 📁 Estructura del Backend || 📄 main.rs — Entry Point || 📄 lib.rs — Configuración de la App || 📄 commands/mod.rs — Módulo de Comandos Principal","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\02-ENVIRONMENT-SETUP.md","02-ENVIRONMENT-SETUP.md","10919","2026-05-23 02:12","02 — Setup del Entorno de Desarrollo || 📋 Prerrequisitos del Sistema || 🔧 Paso 1: Instalar Rust || Comando de instalación || Descargar e instalar rustup (instalador oficial de Rust) || O alternativamente, descargar desde: https://rustup.rs || Ejecutar el instalador y seguir las instrucciones por defecto || Verificar instalación","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\01-ARCHITECTURE.md","01-ARCHITECTURE.md","15607","2026-05-23 02:11","01 — Arquitectura General de Ethyria || 🏛️ Diagrama de Arquitectura por Capas || 🔄 Flujo de Datos Detallado || Flujo 1: Comando por Voz (ej. ""Abre YouTube y busca Lady Gaga"") || Flujo 2: Conversación Natural (ej. ""¿Cuál es la capital de Francia?"") || 🔌 Protocolo IPC (Inter-Process Communication) || Mensajes Frontend → Rust || Mensajes Rust → Frontend","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\00-MASTER-BLUEPRINT.md","00-MASTER-BLUEPRINT.md","12957","2026-05-23 10:46","🌌 ETHYRIA — Master Blueprint || Asistente Virtual de Escritorio con IA Local || 📋 Índice de Documentación || 🎯 Visión del Producto || Flujo de Ejecución Principal || 🏗️ Stack Tecnológico Definitivo || Core (Aplicación de Escritorio) || Frontend (Interfaz Visual)","1","1","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\src\features\quick-capture\README.md","README.md","455","2026-05-20 18:17","Quick Capture (Phase 1.5)","0","0","0","1","1","0"
"C_DEV","Master dev click switch swiss","Master dev click switch swiss","Master dev click switch swiss\Click switch swiss\03_KNOWLEDGE_&_RESOURCES\Documentation\Legacy\README_legacy_fox.md","README_legacy_fox.md","553","2026-02-16 18:00","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"C_DEV","Master dev click switch swiss","Master dev click switch swiss","Master dev click switch swiss\Click switch swiss\03_KNOWLEDGE_&_RESOURCES\Documentation\Legacy\interfaz_gestos_legacy.md","interfaz_gestos_legacy.md","2229","2025-08-01 08:58","Configuración de gestos en bordes y esquinas || Cómo ejecutar || Opciones avanzadas || Resolución de problemas || Preguntas frecuentes","0","0","0","1","1","0"
"C_DEV","Master dev click switch swiss","Master dev click switch swiss","Master dev click switch swiss\Click switch swiss\03_KNOWLEDGE_&_RESOURCES\Documentation\Legacy\gui_example_legacy.md","gui_example_legacy.md","1759","2025-08-01 08:58","Ejemplo GUI con tkinter || Instrucciones rápidas || Personalización inicial","0","0","0","1","1","0"
"C_DEV","julia","julia","julia\UI_UX_y_Navegacion\Especificaciones_UI_UX_y_Navegacion.md","Especificaciones_UI_UX_y_Navegacion.md","3215","2026-05-29 18:19","🎨 Especificaciones de Feature: UI/UX, Navegación y Secciones || 1. Portal de Inicio (Dashboard) || 2. Motor de Búsqueda Contextual || 3. Secciones Principales y Biblioteca || 3.1 Sección ""Descubre"" || 3.2 Librería General || 4. El Editor (Sección de Redacción)","0","0","0","1","1","0"
"C_DEV","julia","julia","julia\Satelites\Especificaciones_Satelites_y_Red_Social.md","Especificaciones_Satelites_y_Red_Social.md","2220","2026-05-29 18:19","🛰️ Especificaciones de Feature: Satélites y Red Social de Conocimiento || 1. El Concepto de Satélites || 1.1 Emisión de Satélites Propios (Broadcasting) || 1.2 Privacidad || 2. Red Social y Captura Gravitacional || 2.1 Suscripción a Satélites || 2.2 Consumo e Interacción","0","0","0","1","0","1"
"C_DEV","julia","julia","julia\Satelites\3_Conexion_Software_y_Satelites_Julia.md","3_Conexion_Software_y_Satelites_Julia.md","4589","2026-05-29 15:02","Integración de Arquitectura: La Red Social de Conocimiento ""Julia"" || 1. El Concepto Central: Julia como Red Social de Conocimiento || 2. Júpiter: El Cerebro del Usuario (Local-First) || 3. Los Satélites: El Mecanismo de Compartir (Broadcasting) || 3.1 Satélites Propios (Emisión) || 3.2 Satélites Ajenos (Suscripción y Seguimiento) || 4. El Grafo Visual Final: La Órbita del Usuario || Resumen del Flujo","0","1","0","1","1","1"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\services\prompts\SYSTEM_PROMPT.md","SYSTEM_PROMPT.md","1346","2026-05-20 18:17","PROTOCOLO ETHYRIA WEB CORE || Rol || Restricciones || Segmentos de memoria validos || Formato de salida (JSON estricto)","0","0","1","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\SECURITY_MODEL.md","SECURITY_MODEL.md","641","2026-05-20 18:17","SECURITY_MODEL.md || Reglas activas || Confirmaciones de cierre || Hallazgos","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\SECURITY_AUDIT.md","SECURITY_AUDIT.md","2988","2026-05-20 18:17","SECURITY_AUDIT.md || Alcance || Verificaciones || Riesgos documentados || Mitigaciones aplicadas || Toolchain baseline (Productization) || Scripts disponibles || Estado actual (2026-05-20)","0","0","0","1","1","1"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\RUNTIME_INSPECTOR_SYSTEM.md","RUNTIME_INSPECTOR_SYSTEM.md","832","2026-05-20 18:17","RUNTIME_INSPECTOR_SYSTEM.md || Status || Contracts || Core module || Native command || Bridge || Settings integration || Safety rules","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\REMINDER_SYSTEM.md","REMINDER_SYSTEM.md","1097","2026-05-20 18:17","REMINDER_SYSTEM.md || Status || Contracts || Native commands || Events || Persistence || Permissions / safety || Fallback","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\README.md","README.md","570","2026-05-20 18:17","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\QUICK_CAPTURE_SYSTEM.md","QUICK_CAPTURE_SYSTEM.md","697","2026-05-20 18:17","QUICK_CAPTURE_SYSTEM.md || Estado || Comandos || Eventos || Persistencia || Restricciones","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\BIBLIA_PROYECTIA_DEFINITIVA.md","BIBLIA_PROYECTIA_DEFINITIVA.md","5660","2026-04-27 02:23","🌌 BIBLIA MAESTRA: EL ECOSISTEMA PROYECTIA || ""La Mano Amiga para la Liberación Creativa y la Coherencia Humana"" || 🎭 1. FILOSOFÍA Y NARRATIVA (El Corazón) || 🤖 2. IDENTIDADES Y AGENTES (El Quién) || 🛠️ 3. ECOSISTEMA DE SOFTWARES INDEPENDIENTES || 📱 Proyectia (Main Command Center) || 📋 Proyectia TSK (Task) - Independiente || 🖋️ Predictia (PredictIA) - Independiente","0","1","0","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Proyecto Julia_ Un Ecosistema de Conocimiento para la Era Digital.md","Proyecto Julia_ Un Ecosistema de Conocimiento para la Era Digital.md","34160","2026-05-29 18:03","Proyecto Julia: Un Ecosistema de Conocimiento para la Era Digital || 1. Introducción: La Visión de Julia || 2. La Filosofía Central: Continuidad Cognitiva y Empoderamiento del Usuario || 3. Origen y Motivación del Proyecto || 4. Análisis Competitivo y Posicionamiento Estratégico || 4.1. Competidores Directos e Indirectos || 4.2. La Propuesta de Valor Única de Julia || 5. Arquitectura Detallada y Funcionalidades (Features)","0","1","0","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Proyecto Julia_ Sistema Inteligente de Gestión de Conocimiento y Memoria Viva.md","Proyecto Julia_ Sistema Inteligente de Gestión de Conocimiento y Memoria Viva.md","5818","2026-05-29 18:03","Proyecto Julia: Sistema Inteligente de Gestión de Conocimiento y Memoria Viva || 1. Visión General || Diferenciadores Clave || 2. Arquitectura de Funciones por Categoría || A. Ingesta y Conversión Universal || B. Interfaz y Experiencia de Usuario (UX) || C. Secciones Especializadas || 3. Estrategia de Mercado y Monetización","1","1","1","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Julia_Project_Detailed_Blueprint_Part3.md","Julia_Project_Detailed_Blueprint_Part3.md","12182","2026-05-29 18:03","6. Modelo de Negocio y Estrategia Financiera || 6.1. Segmentación de Clientes y Propuesta de Valor || 6.2. Estrategia de Monetización y Modelos de Suscripción || 6.3. Estrategia de Adquisición de Clientes (Primeros 100 Usuarios de Pago) || 6.4. Proyección Financiera y Solicitud de Inversión || 7. Hoja de Ruta (Roadmap) de Implementación || 7.1. Fases de Desarrollo || 7.2. Principios del Roadmap","1","1","1","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Julia_Project_Detailed_Blueprint_Part2.md","Julia_Project_Detailed_Blueprint_Part2.md","11839","2026-05-29 18:03","5. Arquitectura Detallada y Funcionalidades (Features) || 5.1. Módulo de Ingesta Universal y Procesamiento Inteligente || 5.2. Interfaz de Usuario (UI) y Experiencia de Usuario (UX) || 5.3. Júpiter: El Mapa Visual del Conocimiento || 5.4. Aspectos Técnicos y de Infraestructura || 5.5. Estrategia de Promoción y Ventas (Features para el Cliente)","1","0","0","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Julia_Project_Detailed_Blueprint_Part1.md","Julia_Project_Detailed_Blueprint_Part1.md","10146","2026-05-29 18:03","Proyecto Julia: Un Ecosistema de Conocimiento para la Era Digital || 1. Introducción: La Visión de Julia || 2. La Filosofía Central: Continuidad Cognitiva y Empoderamiento del Usuario || 3. Origen y Motivación del Proyecto || 4. Análisis Competitivo y Posicionamiento Estratégico || 4.1. Competidores Directos e Indirectos || 4.2. La Propuesta de Valor Única de Julia","0","1","0","1","1","1"
"C_DEV","julia","julia","julia\Recursos_Originales_y_Chats\Claude- ⭐ Revisión y análisis de archivo.md","Claude- ⭐ Revisión y análisis de archivo.md","46721","2026-05-29 13:00","⭐ Revisión y análisis de archivo || User: || Assistant: || Análisis del Sistema Julia 🪐 || La idea central || Las 5 capas del sistema || Lo que veo como propósito final || Preguntas para afinar la dirección","0","1","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\Blueprint_Vision\pixel_voxel_manifesto.md","pixel_voxel_manifesto.md","1608","2026-04-27 01:12","Manifiesto de Visión: El Motor Creativo del Futuro - V3 || El Concepto: Desktop Power, Mobile First || Pilares de Innovación || El Ecosistema ""Estudio"" || El Compromiso Ético || 🎨 Visualización de la Arquitectura de Proyectia","0","0","0","1","1","1"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\Blueprint_Vision\ios_studio_data_foundation.md","ios_studio_data_foundation.md","2233","2026-04-27 00:49","DATA FOUNDATION: iOS Game Dev Studio || [DATA SHEET 1] Apple Silicon & Metal Reference (A17 Pro / A18) || [DATA SHEET 2] Ergonomics Matrix: Dual Thumb Touch Zones || [DATA SHEET 3] Export & Pipeline Standards || [DATA SHEET 4] Voxel-to-Poly Meshing Algorithms || [DATA SHEET 5] Infinite Canvas Data Structure (Chunks)","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\Blueprint_Vision\ios_creative_engine_prd.md","ios_creative_engine_prd.md","3035","2026-04-27 01:12","PRD: iOS Spatial Creative Engine (Voxel/Pixel Art) - V3 Industrial Grade || 1. Visión del Producto || 2. Arquitectura Técnica de Alto Rendimiento || 3. Experiencia de Usuario (UX) || 3.1 Ergonomía de Doble Pulgar e Inmersión || 3.2 El Motor de Animación 4D || 4. Pipeline de Exportación y Ecosistema || 5. Roadmap Tecnológico y Futuro","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\PATCH_RC1_AESTHETICS.md","PATCH_RC1_AESTHETICS.md","3567","2026-06-13 04:47","PATCH_RC1_AESTHETICS || Qué detecté || Qué corregí || Archivos modificados || Validaciones ejecutadas || Resultado || Siguiente acción concreta","1","1","0","1","1","0"
"C_DEV","Retriver","Retriver","Retriver\PROYECTO_RETRIVER_RESUMEN_EJECUTIVO.md","PROYECTO_RETRIVER_RESUMEN_EJECUTIVO.md","4069","2026-05-03 18:39","🐕 PROYECTO RETRIEVER: RESUMEN EJECUTIVO Y ESTADO DEL ARTE || 1. Identidad del Proyecto || 2. El Motor ""Antigravity"" (Flujo de Trabajo) || 3. Pilares Narrativos || La Trama || 4. Diseño de Juego (Gameplay) || Loop Principal || Mecánicas Únicas","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE9_RCKBYTE_CORE.md","FASE9_RCKBYTE_CORE.md","4178","2026-06-13 04:47","Fase 9 Completada: Núcleo `.rckbyte` || 1. Resumen Ejecutivo || 2. Archivos Creados || 3. Tipos Creados || 4. API final de RckBytePackageManager || 5. Decisiones Técnicas y Flujos || 6. Validaciones Ejecutadas || Próximos pasos recomendados","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE8_COMPLETA.md","FASE8_COMPLETA.md","5749","2026-06-13 04:47","Fase 8 Completada: StorageManager + Preview Sandbox Interceptor || 1. Resumen Ejecutivo || 2. Archivos Creados || 3. Archivos Modificados || 4. API final de StorageManager || 5. API final de PreviewSandboxManager || 6. Decisiones Técnicas Tomadas || 7. Qué se integró realmente","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE6_COMPLETA.md","FASE6_COMPLETA.md","8180","2026-06-13 04:46","Fase 6 Completada: Implementación y Mapeo Universal de Configuraciones (Preferences Phase) || Resumen de la Implementación (Fase 6) || Fase 7 Completada: Implementación de Densidad de Interfaz (Optimization Phase) || Resumen de la Implementación (Fase 7) || Fase 5 Completada: Event-driven Architecture & Cero Efectos Secundarios || Resumen de la Refactorización (Fase 5) || Fase 4 Completada: Arquitectura Clean y Sandboxing Segura || Resumen de la Refactorización (Fase 4)","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE30_RELEASE_CANDIDATE_CONFIGURATION_AUDIT.md","FASE30_RELEASE_CANDIDATE_CONFIGURATION_AUDIT.md","4338","2026-06-13 04:47","Fase 30 — Release Candidate / Product QA Final & Configuration Audit || 1. Inventario del Proyecto || 2. Auditoría de Configuración & Rutas || 3. Revisión de Flujos de Producto (QA Final) || 4. Reporte de Construcción & Validación || 5. Cierre y Veredicto Final","1","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE28_DESKTOP_RUNTIME_PERMISSIONS_SECURITY_CENTER.md","FASE28_DESKTOP_RUNTIME_PERMISSIONS_SECURITY_CENTER.md","11173","2026-06-13 04:47","Fase 28 — Desktop Runtime Permissions & Security Center || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Estado de Fase 27 recibido || 4. Qué problema resuelve Security Center || 5. Archivos auditados || 6. Archivos creados || 7. Archivos modificados","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE27_DESKTOP_BUILD_HARDENING_WINDOWS_INSTALLER_QA.md","FASE27_DESKTOP_BUILD_HARDENING_WINDOWS_INSTALLER_QA.md","6757","2026-06-13 04:47","Fase 27 — Desktop Build Hardening + Windows Installer QA || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Estado de Fase 26 recibido || 4. Decisión de mantener Electron || 5. Archivos auditados || 6. Archivos modificados || 7. Scripts finales","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE26_GOOGLE_AI_STUDIO_PRODUCT_POLISH_QA.md","FASE26_GOOGLE_AI_STUDIO_PRODUCT_POLISH_QA.md","6696","2026-06-13 04:47","Fase 26 — Google AI Studio Product Polish & QA Sweep || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Qué se auditó || 4. Problemas encontrados || 5. Problemas corregidos || 6. Problemas documentados para fase posterior (Fase 30) || 7. Archivos modificados","1","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md","FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md","6729","2026-06-13 04:47","FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md || 1. Resumen ejecutivo || 2. Qué problema resuelve esta fase || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Cambios en `electron/main.ts` || 7. Cambios en `electron/preload.ts`","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE24_DESKTOP_SHELL_WINDOWS.md","FASE24_DESKTOP_SHELL_WINDOWS.md","4325","2026-06-13 04:47","Fase 24: Desktop Shell Windows con Tauri/Electron || Resumen || Decisión Técnica: Electron vs Tauri || Justificación: || Cambios Clave || 1. Estructura de Electron Agregada || 2. DesktopBridge Resiliente (`src/utils/DesktopBridge.ts`) || 3. File Associations en `package.json`","0","0","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE23_PROFESSIONAL_RCKBYTE_PACKAGING.md","FASE23_PROFESSIONAL_RCKBYTE_PACKAGING.md","2830","2026-06-13 04:47","Fase 23: Professional `.rckbyte` Packaging & Manifest || Resumen || Cambios Clave || 1. `RckByteManifest` V2 || 2. Exportación Profesional (`rckbyteExporters.ts`) || 3. Migración Backwards-Compatible (`rckbyteManifest.ts`) || 4. Integración en el Dashboard y Templates || 5. Arquitectura","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE22_MULTI_WINDOW_MINIAPP_RUNTIME.md","FASE22_MULTI_WINDOW_MINIAPP_RUNTIME.md","4253","2026-06-13 04:47","Fase 22 — Multi-Window Mini App Runtime completada exitosamente || Resumen Ejecutivo || Archivos Auditados || Archivos Creados || Modificaciones de Estado (`systemSlice.ts` y `src/types/index.ts`) || Capacidades Adquiridas (API del Window Manager) || Seguridad || Validaciones Ejecutadas","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE21_MINI_APPS_TEMPLATE_STORE.md","FASE21_MINI_APPS_TEMPLATE_STORE.md","3128","2026-06-13 04:47","Fase 21 — Mini Apps Precargadas / Template Store completada exitosamente || Arquitectura Implementada || 1. Sistema de Tipado (`miniAppTemplateTypes.ts`) || 2. Base de Datos / Store (`preloadedMiniAppTemplates.ts`) || 3. VFS Gateway (`miniAppTemplateAdapters.ts`) || 4. Orquestación y Hooks (`useProjects.ts` & `useAppLogic.ts`) || 5. UI y UX de Invocación (`DashboardView.tsx`, `CreateProjectHeader.tsx`) || Verificación Superada","0","1","1","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\nueva implementacion\💬reactbite_18-may\FASE20_GOOGLE_AI_STUDIO_ZIP_COMPATIBILITY.md","FASE20_GOOGLE_AI_STUDIO_ZIP_COMPATIBILITY.md","9150","2026-06-13 04:47","Fase 20 Completada: Google AI Studio ZIP Compatibility || 1. Resumen Ejecutivo || 2. Qué problema resuelve esta fase || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Tipos creados || 7. API final del adaptador Google AI Studio","0","1","0","1","1","0"
